,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,airbnb_near
3023,Mount Baker,47.578552200000004,-122.28952620000001,The Dock,47.57881003379829,-122.2836843886997,Harbor / Marina,0
3024,Mount Baker,47.578552200000004,-122.28952620000001,Viengthong,47.57767899069302,-122.29593622127777,Thai Restaurant,0
3025,Mount Baker,47.578552200000004,-122.28952620000001,Mount Baker Park,47.58031814437581,-122.28858232498169,Park,0
3026,Mount Baker,47.578552200000004,-122.28952620000001,Mioposto - Mt. Baker,47.57830228401118,-122.28840508461157,Pizza Place,2
3027,Mount Baker,47.578552200000004,-122.28952620000001,Fido-n-Scratch,47.578222877464334,-122.28816725332449,Pet Store,2
3028,Columbia City,47.5579124,-122.28521620000001,Wabi-Sabi Sushi Bar and Restaurant,47.557621679546735,-122.28501748132184,Sushi Restaurant,10
3029,Columbia City,47.5579124,-122.28521620000001,All The Best Pet Care,47.55940149382838,-122.2862287362029,Pet Store,6
3030,Columbia City,47.5579124,-122.28521620000001,Jus Bar,47.55763825070478,-122.28485167187063,Juice Bar,11
3031,Columbia City,47.5579124,-122.28521620000001,Sweet Peas,47.558783468906896,-122.28587062727077,Kids Store,10
3032,Columbia City,47.5579124,-122.28521620000001,El Sombrero,47.55809892962339,-122.28503113156448,Mexican Restaurant,12
3033,Columbia City,47.5579124,-122.28521620000001,Hummingbird Saloon,47.55606238855604,-122.28407250770172,Bar,2
3034,Columbia City,47.5579124,-122.28521620000001,Safari Restaurant,47.55606245383086,-122.28436653681007,African Restaurant,1
3035,Columbia City,47.5579124,-122.28521620000001,Empire Espresso,47.558534828089506,-122.28428376186069,Coffee Shop,9
3036,Columbia City,47.5579124,-122.28521620000001,Flying Lion Brewing,47.55607737024073,-122.28431863767786,Brewery,1
3037,Columbia City,47.5579124,-122.28521620000001,Lottie's Lounge,47.55776203283563,-122.28492878612764,Bar,11
3038,Columbia City,47.5579124,-122.28521620000001,Columbia City Ale House,47.55743150219178,-122.28462505690442,Pub,8
3039,Columbia City,47.5579124,-122.28521620000001,The Royal Room,47.55691067344525,-122.28430549160758,Lounge,8
3040,Columbia City,47.5579124,-122.28521620000001,Columbia City Farmers Market,47.558738160561504,-122.28761411099916,Farmers Market,10
3041,Columbia City,47.5579124,-122.28521620000001,Ark Lodge Cinema,47.559091251050226,-122.28540778167664,Indie Movie Theater,9
3042,Columbia City,47.5579124,-122.28521620000001,La Teranga,47.557672242194045,-122.28507419561535,African Restaurant,11
3043,Columbia City,47.5579124,-122.28521620000001,Rainier Community Center,47.56138103575016,-122.28426276188742,Community Center,2
3044,Columbia City,47.5579124,-122.28521620000001,Full Tilt Ice Cream,47.55606162485967,-122.28425979587568,Ice Cream Shop,2
3045,Columbia City,47.5579124,-122.28521620000001,Pho Bo,47.559647035066035,-122.28580964839053,Vietnamese Restaurant,7
3046,Columbia City,47.5579124,-122.28521620000001,Molly Moon's Homemade Ice Cream,47.55882815470639,-122.28560363004792,Ice Cream Shop,10
3047,Columbia City,47.5579124,-122.28521620000001,Tutta Bella Neapolitan Pizzeria,47.55715190334728,-122.28460972897362,Pizza Place,7
3048,Columbia City,47.5579124,-122.28521620000001,Columbia City Theater,47.557274963553866,-122.28448235376214,Music Venue,7
3049,Columbia City,47.5579124,-122.28521620000001,Columbia City Bakery,47.55826130103014,-122.28535667425732,Bakery,12
3050,Columbia City,47.5579124,-122.28521620000001,La Medusa,47.558485903272924,-122.28546572409249,Italian Restaurant,11
3051,Columbia City,47.5579124,-122.28521620000001,Billiard Hoang,47.55727219592905,-122.29048003196087,Vietnamese Restaurant,9
3052,Columbia City,47.5579124,-122.28521620000001,Rookies Sports Bar & Grill,47.557828981328115,-122.28428554993343,American Restaurant,8
3053,Columbia City,47.5579124,-122.28521620000001,Pagliacci,47.55776528321408,-122.28519040503168,Pizza Place,11
3054,Columbia City,47.5579124,-122.28521620000001,Super Six,47.557136966879426,-122.28551648947287,Gastropub,10
3055,Columbia City,47.5579124,-122.28521620000001,Subway,47.558709359315564,-122.28549060817735,Sandwich Place,11
3056,Columbia City,47.5579124,-122.28521620000001,Backyard,47.55802470233616,-122.28415574958721,Sports Bar,9
3057,Columbia City,47.5579124,-122.28521620000001,Island Soul Caribbean Bar and Cuisine,47.55813901839223,-122.28529369550688,Caribbean Restaurant,12
3058,Columbia City,47.5579124,-122.28521620000001,Columbia Park,47.55980389936365,-122.28750944137572,Park,4
3059,Columbia City,47.5579124,-122.28521620000001,Rainier Community Center Garden,47.561193967880754,-122.28263854980469,Park,7
3060,Columbia City,47.5579124,-122.28521620000001,Kezira Cafe and Restaurant,47.5561125017263,-122.28335675706543,Ethiopian Restaurant,3
3061,Columbia City,47.5579124,-122.28521620000001,Starbucks,47.558765,-122.28526000000001,Coffee Shop,12
3062,Columbia City,47.5579124,-122.28521620000001,Seattle Gymnastics Academy Columbia City,47.55610186240824,-122.28549624917214,Gymnastics Gym,3
3063,Columbia City,47.5579124,-122.28521620000001,The Spice Room,47.55752705422336,-122.2851186258251,Thai Restaurant,10
3064,Columbia City,47.5579124,-122.28521620000001,Geraldine's Counter,47.55793390960382,-122.28494587146723,Diner,12
3065,Hillman City,47.552435100000004,-122.274915174546,Third Place Books,47.55576804674072,-122.27047373886276,Bookstore,5
3066,Hillman City,47.552435100000004,-122.274915174546,TT Mini Mart,47.552036889639794,-122.27828103917612,Convenience Store,2
3067,Hillman City,47.552435100000004,-122.274915174546,Bent Burgers,47.554980554042075,-122.2696320477427,Burger Joint,4
3068,Hillman City,47.552435100000004,-122.274915174546,Eyman's Pizza,47.551642533778235,-122.27810765542331,Pizza Place,2
3069,Hillman City,47.552435100000004,-122.274915174546,PCC Community Markets,47.55543,-122.27388,Organic Grocery,9
3070,Hillman City,47.552435100000004,-122.274915174546,Spinnaker Bay Brewing,47.550755738690434,-122.27742833919753,Pub,0
3071,Hillman City,47.552435100000004,-122.274915174546,El Pilon,47.55357027053833,-122.28049983041716,Latin American Restaurant,4
3072,Hillman City,47.552435100000004,-122.274915174546,Hillman City Parklet,47.551836435781155,-122.27791540703842,Park,2
3073,Hillman City,47.552435100000004,-122.274915174546,Brandon Street Orchard,47.553166043159074,-122.27421217583448,Park,3
3074,Hillman City,47.552435100000004,-122.274915174546,Big Chickie,47.552188173040655,-122.27800422527935,Peruvian Restaurant,2
3075,Hillman City,47.552435100000004,-122.274915174546,Rocket CrossFit,47.550685049772255,-122.27709496537376,Gym,0
3076,Hillman City,47.552435100000004,-122.274915174546,Sam Choy's Poké to the Max,47.553972493063185,-122.28036468746424,Poke Place,4
3077,Hillman City,47.552435100000004,-122.274915174546,Slow Boat Tavern,47.55097148538536,-122.27781840894319,Pub,0
3078,Brighton,47.546210200000004,-122.2756794,7-Eleven,47.54628078352843,-122.27565072476864,Convenience Store,2
3079,Brighton,47.546210200000004,-122.2756794,Mawadda Cafe,47.54592367387683,-122.27667435590875,Greek Restaurant,3
3080,Brighton,47.546210200000004,-122.2756794,Los Potrillos - Taco Truck,47.54611493181996,-122.27627338240507,Food Truck,2
3081,Brighton,47.546210200000004,-122.2756794,Cafe Avole,47.542576000000004,-122.272733,Café,1
3082,Dunlap ,47.5314881,-122.2695679,Beach Bakery,47.531928298700365,-122.26947762731535,Bakery,0
3083,Dunlap ,47.5314881,-122.2695679,Rose Cafe,47.52979801003561,-122.26947677540564,Coffee Shop,0
3084,Dunlap ,47.5314881,-122.2695679,King Philly Cheesesteaks,47.532246,-122.26953999999999,Wings Joint,0
3085,Dunlap ,47.5314881,-122.2695679,RHF Crossfit,47.532965093820756,-122.26982513664876,Gym / Fitness Center,0
3086,Dunlap ,47.5314881,-122.2695679,Kaffa Coffee & Wine Bar,47.52982794989693,-122.26967811584473,Ethiopian Restaurant,0
3087,Dunlap ,47.5314881,-122.2695679,Sunset Cafe And Deli,47.529881688588354,-122.27016136278174,African Restaurant,0
3088,Dunlap ,47.5314881,-122.2695679,Gyro and Falafel Corner,47.531490000000005,-122.269999,Food,0
3089,Rainier Beach ,47.52307620000001,-122.270288,Taqueria Costa Alegre,47.523156,-122.26741200000001,Mexican Restaurant,0
3090,Rainier Beach ,47.52307620000001,-122.270288,Saar's Rainier Beach Market Place,47.52292582504364,-122.26811302541442,Grocery Store,0
3091,Rainier Beach ,47.52307620000001,-122.270288,Vinces Italian Restaurant,47.523368,-122.276338,Italian Restaurant,1
3092,Rainier Beach ,47.52307620000001,-122.270288,Sub Shop #7,47.52198333402693,-122.26973730723931,Sandwich Place,0
3093,Rainier Beach ,47.52307620000001,-122.270288,Rainier Beach Pool,47.52448386680528,-122.27050032229204,Pool,0
3094,Rainier Beach ,47.52307620000001,-122.270288,Safeway,47.52072839071536,-122.26808658605096,Grocery Store,1
3095,Rainier Beach ,47.52307620000001,-122.270288,Rite Aid,47.52263,-122.269319,Pharmacy,0
3096,Rainier Beach ,47.52307620000001,-122.270288,SUBWAY,47.51969050964634,-122.26714504693037,Sandwich Place,1
3097,Rainier Beach ,47.52307620000001,-122.270288,Beer Sheva Park,47.524084998009826,-122.26454611108844,Playground,0
3098,Rainier Beach ,47.52307620000001,-122.270288,Jack in the Box,47.5217445996344,-122.26964324712752,Fast Food Restaurant,0
3099,Rainier Beach ,47.52307620000001,-122.270288,Dollar Tree,47.52332,-122.26998999999999,Discount Store,0
3100,Rainier Beach ,47.52307620000001,-122.270288,South Shore Tennis Courts,47.52297069531978,-122.27411436825949,Tennis Court,3
3101,Rainier Beach ,47.52307620000001,-122.270288,Planet Fitness,47.52271860081749,-122.26816554814735,Gym / Fitness Center,0
3102,Rainier Beach ,47.52307620000001,-122.270288,Caffe Umbria,47.52570156282016,-122.2703905895706,Coffee Shop,1
3103,Rainier Beach ,47.52307620000001,-122.270288,State Liquor Store,47.520688871167,-122.2687437054415,Liquor Store,1
3104,Rainier Beach ,47.52307620000001,-122.270288,Pho Van,47.52110442846297,-122.2696411972975,Vietnamese Restaurant,0
3105,Rainier Beach ,47.52307620000001,-122.270288,King Donuts and Teriyaki and Laundromat,47.520422661996186,-122.26979096551479,Donut Shop,3
3106,Rainier Beach ,47.52307620000001,-122.270288,Rainier Beach Playfield,47.52554407532034,-122.2730353202847,Baseball Field,2
3107,Rainier Beach ,47.52307620000001,-122.270288,Starbucks,47.52072250087834,-122.26799913802799,Coffee Shop,1
3108,Rainier View ,47.552544,-122.29088940000001,Dearborn Park,47.550063008721104,-122.29451828567964,Park,3
3109,Rainier View ,47.552544,-122.29088940000001,Pizza Hut,47.552898,-122.28874099999999,Pizza Place,2
3110,Rainier View ,47.552544,-122.29088940000001,Pawn X Change,47.550507,-122.28720600000001,Pawn Shop,1
3111,Rainier View ,47.552544,-122.29088940000001,Seasoned in Seattle Cafe,47.551357,-122.288619,Café,1
3112,Rainier View ,47.552544,-122.29088940000001,Firestone Complete Auto Care,47.551714000000004,-122.2890698,Automotive Shop,0
3113,Rainier View ,47.552544,-122.29088940000001,Seasoned in Seattle Catering,47.55135339047144,-122.2887985247624,Food & Drink Shop,1
3114,Rainier View ,47.552544,-122.29088940000001,Chief Sealth Trail,47.550056641341804,-122.29456170195841,Trail,3
3115,Rainier View ,47.552544,-122.29088940000001,12 Scoops,47.551404,-122.285246,Ice Cream Shop,3
3116,Rainier View ,47.552544,-122.29088940000001,7-Eleven,47.55103548184296,-122.28739410638808,Convenience Store,1
3117,Rainier View ,47.552544,-122.29088940000001,ampm,47.551508,-122.287682,Convenience Store,1
3118,Rainier View ,47.552544,-122.29088940000001,Huarachitos Cocina Mexicana,47.55289018435021,-122.28864132675214,Mexican Restaurant,2
3119,Seward Park,47.5512156,-122.2657999,Earthpop Studios,47.547676,-122.26971499999999,Music Venue,3
3120,Seward Park,47.5512156,-122.2657999,Seward Park Clay Studio,47.55038422265346,-122.259910057204,Arts & Crafts Store,1
3121,Seward Park,47.5512156,-122.2657999,Seward Park Beach,47.55497088417897,-122.26227225002948,Beach,2
3122,Lakewood,47.563154499999996,-122.2717906,Genesee Park - Soccer Fields,47.56298598238189,-122.27835858169388,Soccer Field,0
3123,Lakewood,47.563154499999996,-122.2717906,Both Ways Cafe,47.564243119111346,-122.27091910429706,Café,8
3124,Lakewood,47.563154499999996,-122.2717906,Flying Squirrel Pizza,47.564162734100336,-122.27100750148695,Pizza Place,8
3125,Lakewood,47.563154499999996,-122.2717906,Lakewood Playground,47.558842484143135,-122.27010982454094,Playground,0
3126,Lakewood,47.563154499999996,-122.2717906,Genesee Dog Park,47.56349501431864,-122.27668704316112,Dog Run,0
3127,Lakewood,47.563154499999996,-122.2717906,Lakewood Moorage,47.56362020210408,-122.26733332476209,Harbor / Marina,1
3128,Lakewood,47.563154499999996,-122.2717906,Lake Washington Blvd Park,47.561613877158365,-122.26603031158449,Park,3
3129,Lakewood,47.563154499999996,-122.2717906,SoNu Massage & Spa,47.560434598695544,-122.27058634887965,Massage Studio,1
3130,Lakewood,47.563154499999996,-122.2717906,Lake Washington beach park,47.56522709257801,-122.26823159125271,Lake,1
3131,Beacon Hill,47.57925785,-122.31159768732701,Homer,47.57670576175754,-122.30999759859749,Mediterranean Restaurant,4
3132,Beacon Hill,47.57925785,-122.31159768732701,12th Avenue South Viewpoint,47.57776942889467,-122.31746898851976,Scenic Lookout,1
3133,Beacon Hill,47.57925785,-122.31159768732701,The Station,47.579960501784676,-122.31228549006548,Coffee Shop,5
3134,Beacon Hill,47.57925785,-122.31159768732701,Perihelion Brewery,47.57848695959651,-122.31188903130348,Brewery,4
3135,Beacon Hill,47.57925785,-122.31159768732701,Hilltop Red Apple Market,47.57917651372703,-122.31205374933708,Grocery Store,5
3136,Beacon Hill,47.57925785,-122.31159768732701,Shell,47.58135249388004,-122.31363261962069,Gas Station,4
3137,Beacon Hill,47.57925785,-122.31159768732701,Baja Bistro,47.58155456555108,-122.31425554156392,Mexican Restaurant,5
3138,Beacon Hill,47.57925785,-122.31159768732701,Beacon Ave Deli Sandwiches,47.58076960187407,-122.31370406775447,Sandwich Place,4
3139,Beacon Hill,47.57925785,-122.31159768732701,Yoga On Beacon,47.576634878443855,-122.30984393093028,Yoga Studio,4
3140,Beacon Hill,47.57925785,-122.31159768732701,La Esperanza De Seattle,47.58076,-122.313769,Convenience Store,5
3141,Beacon Hill,47.57925785,-122.31159768732701,Despi Delite Bakery,47.579347041162606,-122.3136015814072,Bakery,7
3142,Beacon Hill,47.57925785,-122.31159768732701,Tacos Chukis,47.57954485710303,-122.3115913111019,Taco Place,4
3143,Beacon Hill,47.57925785,-122.31159768732701,Pippys Cafe,47.576731,-122.31013999999999,Café,4
3144,Beacon Hill,47.57925785,-122.31159768732701,Oak,47.57642966463917,-122.30980314956732,Pub,5
3145,Beacon Hill,47.57925785,-122.31159768732701,Fresh Flours Bakery & Cafe,47.57870264326906,-122.31142699145133,Café,4
3146,Beacon Hill,47.57925785,-122.31159768732701,Bar Del Corso,47.57547036774706,-122.30943950727587,Pizza Place,5
3147,North Beacon Hill,47.57925785,-122.31159768732701,Homer,47.57670576175754,-122.30999759859749,Mediterranean Restaurant,4
3148,North Beacon Hill,47.57925785,-122.31159768732701,12th Avenue South Viewpoint,47.57776942889467,-122.31746898851976,Scenic Lookout,1
3149,North Beacon Hill,47.57925785,-122.31159768732701,The Station,47.579960501784676,-122.31228549006548,Coffee Shop,5
3150,North Beacon Hill,47.57925785,-122.31159768732701,Perihelion Brewery,47.57848695959651,-122.31188903130348,Brewery,4
3151,North Beacon Hill,47.57925785,-122.31159768732701,Hilltop Red Apple Market,47.57917651372703,-122.31205374933708,Grocery Store,5
3152,North Beacon Hill,47.57925785,-122.31159768732701,Shell,47.58135249388004,-122.31363261962069,Gas Station,4
3153,North Beacon Hill,47.57925785,-122.31159768732701,Baja Bistro,47.58155456555108,-122.31425554156392,Mexican Restaurant,5
3154,North Beacon Hill,47.57925785,-122.31159768732701,Beacon Ave Deli Sandwiches,47.58076960187407,-122.31370406775447,Sandwich Place,4
3155,North Beacon Hill,47.57925785,-122.31159768732701,Yoga On Beacon,47.576634878443855,-122.30984393093028,Yoga Studio,4
3156,North Beacon Hill,47.57925785,-122.31159768732701,La Esperanza De Seattle,47.58076,-122.313769,Convenience Store,5
3157,North Beacon Hill,47.57925785,-122.31159768732701,Despi Delite Bakery,47.579347041162606,-122.3136015814072,Bakery,7
3158,North Beacon Hill,47.57925785,-122.31159768732701,Tacos Chukis,47.57954485710303,-122.3115913111019,Taco Place,4
3159,North Beacon Hill,47.57925785,-122.31159768732701,Pippys Cafe,47.576731,-122.31013999999999,Café,4
3160,North Beacon Hill,47.57925785,-122.31159768732701,Oak,47.57642966463917,-122.30980314956732,Pub,5
3161,North Beacon Hill,47.57925785,-122.31159768732701,Fresh Flours Bakery & Cafe,47.57870264326906,-122.31142699145133,Café,4
3162,North Beacon Hill,47.57925785,-122.31159768732701,Bar Del Corso,47.57547036774706,-122.30943950727587,Pizza Place,5
3163,Holly Park,47.5416501,-122.29192900000001,Salmon,47.5387,-122.29331699999999,Art Gallery,2
3164,Holly Park,47.5416501,-122.29192900000001,123 Market,47.53833,-122.294716,Food & Drink Shop,2
3165,Holly Park,47.5416501,-122.29192900000001,Van Asselt Playground,47.5397145758331,-122.29420350033924,Playground,2
3166,Holly Park,47.5416501,-122.29192900000001,Spinnaker Bay Brewing,47.53756586341711,-122.29038751413914,Brewery,1
3167,South Beacon Hill ,47.5775857,-122.30996029999999,Victrola Coffee Beacon Hill,47.57459140627297,-122.30924898247001,Coffee Shop,8
3168,South Beacon Hill ,47.5775857,-122.30996029999999,Homer,47.57670576175754,-122.30999759859749,Mediterranean Restaurant,4
3169,South Beacon Hill ,47.5775857,-122.30996029999999,The Station,47.579960501784676,-122.31228549006548,Coffee Shop,5
3170,South Beacon Hill ,47.5775857,-122.30996029999999,Perihelion Brewery,47.57848695959651,-122.31188903130348,Brewery,4
3171,South Beacon Hill ,47.5775857,-122.30996029999999,Hilltop Red Apple Market,47.57917651372703,-122.31205374933708,Grocery Store,5
3172,South Beacon Hill ,47.5775857,-122.30996029999999,Nikos Gyros,47.578703999999995,-122.311155,Greek Restaurant,4
3173,South Beacon Hill ,47.5775857,-122.30996029999999,Beacon Ave Deli Sandwiches,47.58076960187407,-122.31370406775447,Sandwich Place,4
3174,South Beacon Hill ,47.5775857,-122.30996029999999,Yoga On Beacon,47.576634878443855,-122.30984393093028,Yoga Studio,4
3175,South Beacon Hill ,47.5775857,-122.30996029999999,El Quetzal,47.57472195394036,-122.30931528938014,Mexican Restaurant,6
3176,South Beacon Hill ,47.5775857,-122.30996029999999,Stevens Place,47.574244532602776,-122.31167546878662,Park,4
3177,South Beacon Hill ,47.5775857,-122.30996029999999,Golden Daisy Restaurant,47.580508734477185,-122.31315885750774,Peking Duck Restaurant,4
3178,South Beacon Hill ,47.5775857,-122.30996029999999,Tippe and Drague Alehouse,47.57359934001549,-122.30896874268588,Pub,11
3179,South Beacon Hill ,47.5775857,-122.30996029999999,Taqueria Latinos,47.57953570313438,-122.31101931827216,Food Truck,3
3180,South Beacon Hill ,47.5775857,-122.30996029999999,Despi Delite Bakery,47.579347041162606,-122.3136015814072,Bakery,7
3181,South Beacon Hill ,47.5775857,-122.30996029999999,El Quetzal Bar,47.574812,-122.30936100000001,Bar,5
3182,South Beacon Hill ,47.5775857,-122.30996029999999,17th & Hinds,47.574211524197274,-122.3115514593054,Trail,5
3183,South Beacon Hill ,47.5775857,-122.30996029999999,Tacos Chukis,47.57954485710303,-122.3115913111019,Taco Place,4
3184,South Beacon Hill ,47.5775857,-122.30996029999999,Pippys Cafe,47.576731,-122.31013999999999,Café,4
3185,South Beacon Hill ,47.5775857,-122.30996029999999,Oak,47.57642966463917,-122.30980314956732,Pub,5
3186,South Beacon Hill ,47.5775857,-122.30996029999999,Fresh Flours Bakery & Cafe,47.57870264326906,-122.31142699145133,Café,4
3187,South Beacon Hill ,47.5775857,-122.30996029999999,Bar Del Corso,47.57547036774706,-122.30943950727587,Pizza Place,5
3188,Georgetown,47.5489326,-122.33005729999999,Shell,47.54656421,-122.32578948,Gas Station,0
3189,Georgetown,47.5489326,-122.33005729999999,Baristas Espresso,47.545496874160854,-122.32996786037886,Coffee Shop,0
3190,Georgetown,47.5489326,-122.33005729999999,Lucky Chinese Restaurant,47.55083665093586,-122.32990519074332,Chinese Restaurant,0
3191,Georgetown,47.5489326,-122.33005729999999,Espresso by Design,47.55091972542715,-122.32792982101792,Coffee Shop,0
3192,Georgetown,47.5489326,-122.33005729999999,Georgetown Café,47.55221608,-122.33442877,Bakery,0
3193,Georgetown,47.5489326,-122.33005729999999,Archbright,47.552386,-122.327354,Business Service,0
3194,Georgetown,47.5489326,-122.33005729999999,Seattle Design Center,47.551429991169,-122.3281662344737,Design Studio,0
3195,Georgetown,47.5489326,-122.33005729999999,CalPortland,47.54807406702621,-122.33497062523158,Construction & Landscaping,0
3196,Georgetown,47.5489326,-122.33005729999999,Counterbalance Brewing,47.545616981204226,-122.32833057328608,Brewery,0
3197,Georgetown,47.5489326,-122.33005729999999,Pacific Lamp & Supply Co,47.54937522293846,-122.32994955377609,Other Repair Shop,0
3198,Georgetown,47.5489326,-122.33005729999999,Starbucks,47.552429684827864,-122.32697356962578,Coffee Shop,0
3199,Georgetown,47.5489326,-122.33005729999999,Tiger Lounge,47.552199381091825,-122.32889203501013,Lounge,0
3200,Georgetown,47.5489326,-122.33005729999999,U.S. Bank ATM,47.545035,-122.33012222,ATM,0
3201,Georgetown,47.5489326,-122.33005729999999,Thai Delight,47.547729,-122.32628345489502,Seafood Restaurant,0
3202,Georgetown,47.5489326,-122.33005729999999,Pho Ha,47.54461597218997,-122.3298999287385,Vietnamese Restaurant,0
3203,Georgetown,47.5489326,-122.33005729999999,Subway,47.5526447862885,-122.32985769292202,Sandwich Place,0
3204,Georgetown,47.5489326,-122.33005729999999,Ingallina's Box Lunch,47.547156,-122.333671,Sandwich Place,0
3205,Georgetown,47.5489326,-122.33005729999999,Alki Bakery Café,47.551838509390286,-122.33408008025745,Coffee Shop,0
3206,Georgetown,47.5489326,-122.33005729999999,Starbucks,47.546121938022566,-122.32551494169607,Coffee Shop,0
3207,Georgetown,47.5489326,-122.33005729999999,Conscious Eatery,47.551846000000005,-122.326439,Sandwich Place,1
3208,Georgetown,47.5489326,-122.33005729999999,Whole Foods Market Select Fish,47.547698,-122.33384299999999,Fish Market,0
3209,Georgetown,47.5489326,-122.33005729999999,Les Schwab Tire Center,47.547579999999996,-122.32967,Automotive Shop,0
3210,Georgetown,47.5489326,-122.33005729999999,Cakes of Paradise,47.54562592752185,-122.3260364174984,Bakery,0
3211,Georgetown,47.5489326,-122.33005729999999,Slim's Last Chance Chili Shack,47.55250657604569,-122.33400733195559,Bar,0
3212,Georgetown,47.5489326,-122.33005729999999,bakemark,47.5484800879327,-122.33373158213101,Bakery,0
3213,Georgetown,47.5489326,-122.33005729999999,The Essential Baking Co.,47.55216346152339,-122.33439845396269,Café,0
3214,Georgetown,47.5489326,-122.33005729999999,Kauai Family Restaurant,47.5455357423614,-122.32591825303282,Hawaiian Restaurant,0
3215,Georgetown,47.5489326,-122.33005729999999,Foxy Lady Latte,47.54574409338239,-122.32700496400112,Coffee Shop,0
3216,Georgetown,47.5489326,-122.33005729999999,I Luv Teriyaki,47.54514621113854,-122.32951761295813,Japanese Restaurant,0
3217,Georgetown,47.5489326,-122.33005729999999,The Dog House Bar and Grill,47.55093856576428,-122.32922971011088,Bar,0
3218,Georgetown,47.5489326,-122.33005729999999,Mikou Teriyaki,47.54472064188858,-122.32995849141251,Japanese Restaurant,0
3219,Georgetown,47.5489326,-122.33005729999999,Kittens Cabaret,47.55081100267848,-122.32913732528685,Strip Club,0
3220,Georgetown,47.5489326,-122.33005729999999,Marco Polo Pub,47.552049246738406,-122.32981324195862,Pub,0
3221,Georgetown,47.5489326,-122.33005729999999,Harried & Hungry Catering & Cafe,47.545652399999994,-122.3276627,Salad Place,0
3222,Georgetown,47.5489326,-122.33005729999999,Wok's Teriyaki,47.545743441901685,-122.32591114817413,Asian Restaurant,0
3223,South Park,47.526467499999995,-122.32291310000001,Seattle Bartending College,47.52617388632987,-122.3295156934273,Bar,1
3224,South Park,47.526467499999995,-122.32291310000001,Burdick Brewery,47.53038144652661,-122.3231405082522,Brewery,0
3225,South Park,47.526467499999995,-122.32291310000001,Georgetown Duwamish River Park,47.530632098283405,-122.32291842176592,Park,0
3226,West Seattle,47.5709315,-122.3865166,Westcity Sardine Kitchen,47.573575,-122.38701699999999,Mediterranean Restaurant,1
3227,West Seattle,47.5709315,-122.3865166,Dakota Place Park,47.566659205480825,-122.38719646627628,Park,11
3228,West Seattle,47.5709315,-122.3865166,Small Clothes,47.57516711854289,-122.3869096512175,Kids Store,3
3229,West Seattle,47.5709315,-122.3865166,Spiro's Pizza & Pasta - West Seattle,47.573744027152536,-122.38695781300528,Pizza Place,2
3230,West Seattle,47.5709315,-122.3865166,WestCity Kitchen,47.57359610843145,-122.38700226468173,American Restaurant,1
3231,West Seattle,47.5709315,-122.3865166,Meeples Games,47.570495526493815,-122.3870395300307,Gaming Cafe,3
3232,West Seattle,47.5709315,-122.3865166,Olympia Coffee,47.56938375279768,-122.38668232353346,Coffee Shop,7
3233,West Seattle,47.5709315,-122.3865166,7-Eleven,47.569908205412396,-122.38731175661002,Convenience Store,4
3234,West Seattle,47.5709315,-122.3865166,barre3,47.575089281956785,-122.38676335086687,Gym / Fitness Center,3
3235,West Seattle,47.5709315,-122.3865166,Charlestown Street Cafe,47.56967425346375,-122.38646999999999,Diner,7
3236,West Seattle,47.5709315,-122.3865166,little knits,47.5749112851541,-122.38686764694044,Arts & Crafts Store,3
3237,West Seattle,47.5709315,-122.3865166,The Bohemian,47.57358684600195,-122.38694657522579,Tapas Restaurant,1
3238,West Seattle,47.5709315,-122.3865166,Moxie Papergoods & Gifts,47.5687708100747,-122.386705,Arts & Crafts Store,7
3239,West Seattle,47.5709315,-122.3865166,Oh’s Sandwiches,47.575099,-122.386625,Sandwich Place,3
3240,West Seattle,47.5709315,-122.3865166,West Seattle Runner,47.57036254747568,-122.38709026643365,Sporting Goods Shop,3
3241,West Seattle,47.5709315,-122.3865166,Welcome Road Winery,47.5697,-122.38658000000001,Wine Bar,7
3242,West Seattle,47.5709315,-122.3865166,Healing Tree,47.574774,-122.387148,Massage Studio,3
3243,West Seattle,47.5709315,-122.3865166,Prost - West Seattle,47.57349356885619,-122.38695929454755,Pub,1
3244,Alki Point,47.5762895,-122.42079679999999,Constellation Park,47.57376642780386,-122.41594910739813,Beach,7
3245,Alki Point,47.5762895,-122.42079679999999,Alki Lighthouse,47.57504020240368,-122.4188990787443,Lighthouse,4
3246,Alki Point,47.5762895,-122.42079679999999,Bar-S Playgrounds,47.57544004371878,-122.41569757461548,Baseball Field,10
3247,Alki Point,47.5762895,-122.42079679999999,Rocky Beach,47.5737928570261,-122.41679178193688,Beach,5
3248,Alki Point,47.5762895,-122.42079679999999,Bar-S Little League Field,47.575004300930225,-122.41581503527985,Baseball Stadium,10
3249,North Admiral ,47.5811953,-122.3865457,Mawadda Cafe,47.58136694701015,-122.38649906197864,Middle Eastern Restaurant,2
3250,North Admiral ,47.5811953,-122.3865457,Redbox,47.581402610905364,-122.38753313702922,Video Store,2
3251,North Admiral ,47.5811953,-122.3865457,Alki Mail and Dispatch,47.58093335962384,-122.39204425742336,Post Office,4
3252,North Admiral ,47.5811953,-122.3865457,Admiral Bird,47.58107786746645,-122.3863837461017,Coffee Shop,2
3253,North Admiral ,47.5811953,-122.3865457,Mission Latin Restaurant & Lounge,47.582192632261616,-122.38671134033792,Mexican Restaurant,2
3254,North Admiral ,47.5811953,-122.3865457,Bartell Drugs,47.58200157592333,-122.3854467172523,Pharmacy,2
